Standard distribution,Custom parameter distribution
0.66687147451259,-0.14834267091004882
0.44001129233278596,0.824396067837813
0.9040121673382847,0.7150446335127163
0.2703460788518065,-0.08311681043935437
0.2661726286788873,0.23508789708413347
0.7012890576620794,0.38982553334856185
0.5767526187879854,-0.1604833390549104
0.750686447310887,0.4912118276444548
0.11200823637470794,0.22109545673291375
0.2853809947346759,0.9359689775624256
0.2205858547754087,0.17389990954609202
0.46963656052705754,0.9761663874384618
0.6857744654840264,0.2053309602611999
0.905626576837531,0.6771125309120027
0.1645200055009965,0.6881985418136276
0.1831928671298532,0.954148406114663
0.294587915831848,0.9762894006805665
0.13572993295633465,0.8516221282953453
0.18140892409286669,0.3093121440663691
0.039674452515243194,0.9088496408065809
0.336834415406183,-0.16889746084669943
0.6601761944266447,-0.14434557899102918
0.83790036706205,0.02510539550214208
0.7646882265723981,0.9544262232576972
0.8707287362475714,0.4558994626641899
0.5890039325666158,0.6769612876211843
0.7390837836403129,0.945921706972707
0.16049047539953387,-0.46030844365305423
0.04394490738491176,0.8591875942698439
0.6326341232360886,0.489398753127267
0.3194563547893093,0.7399144418449899
0.4686505700155745,-0.35030335780132205
0.8350492617662645,0.19750105725718048
0.2591111579116227,-0.3403292386287111
0.0959084611609365,0.2880802875329769
0.6674665663548435,0.35533701371220294
0.1375217980559733,0.9309824910880764
0.08045817680667577,0.1574380710859855
0.48463774018097616,0.5999753180733707
0.13996158077846318,0.8570424104590477
0.8985831348455006,0.23984386024954718
0.363047732590476,0.8550353941702844
0.021198549079987816,0.14880739240425944
0.4451663392701108,-0.33636369700188673
0.7251232503273346,0.5515782036261074
0.34979408452049693,0.7799009386954512
0.4853916739778108,-0.6433108053243494
0.8065357910950053,0.26879161798259465
0.2794047820566699,0.3075096965178161
0.18721547471061709,0.9987048122064519
0.6907881197265322,0.16060395678866568
0.9336558824716266,0.10019033454862392
0.11850182738120245,0.6249394779959219
0.6021342786499612,0.34530022776041847
0.254078376864567,0.17353647957823348
0.6069405005795276,-0.41585943619827304
0.9531819929725449,0.8841211976107717
0.760091462582371,-0.0802148405194284
0.2851924219367077,0.6537909560826465
0.5489627524625889,0.8894515506412968
0.6479821676965761,-0.3689092300937912
0.3229926625087374,0.24237886917033746
0.8587848455316351,0.05415778512785585
0.0648998408729443,0.3011764838152473
0.8446188040181573,0.6781869705552865
0.5612331415901969,-0.48115617110945885
0.5348978646879312,-0.3898378115951867
0.7411675825112424,0.8700011859489345
0.8807254088764837,0.5682662252762682
0.15118745368700182,-0.09806261801045713
0.4999397598439687,0.6989199141889841
0.5054258621543241,0.03321503291041217
0.8761657969737812,0.39289695027488514
0.7232140292700413,0.14134080898236956
0.7789847028392797,0.3116679465006742
0.271614862436339,0.47812542230647614
0.4539767858697979,0.8898095069403167
0.7016325876353384,0.49424366052135316
0.6023465889977166,0.32818740860818907
0.9178314041154998,-0.4823116797064382
0.40855768658420016,0.32806408316122493
0.026985172188604523,0.8583965461527414
0.47836755902468403,-0.2676421440547808
0.9691394695474626,-0.27753206842558253
0.4158368297889449,0.5993999740746392
0.28451506520726605,0.5883165159120185
0.23189831018259244,0.9795173324385309
0.4800019884668295,0.9473534239380965
0.5618872224730177,0.24999981164581575
0.8661257482287766,-0.36188098421223824
0.987872278547816,-0.8568005252872365
0.41637798897372047,0.5799889835916237
0.3804988370697244,-0.07640369724334928
0.018839776054685883,0.6311194754001257
0.016829252014129714,0.683432520071058
0.5396707755373025,-0.4810398989146393
0.6612290094283477,0.30220211185920154
0.4946627203595505,-0.3918899190090027
0.07370008599797731,0.5739640878933503
0.19408368626471695,0.4470879222753459
0.6587570206398976,-0.5782804962856278
0.6265596187735348,-0.24320510474512458
0.5522348483913193,0.8997659611978839
0.9481041065762061,-0.020560559222161934
0.09154661886662864,0.7002015389582794
0.9285863791426147,-0.9187674119144777
0.49012204969537493,0.36408285374369553
0.3689384351877818,0.9279079540106101
0.9638896712483581,0.23543830551266853
0.33490488988694384,0.18149487027961975
0.3856186134241565,0.3128853142316952
0.6330898051692848,0.520385782486964
0.7800909808790523,0.47961688367496125
0.3235403933384317,-0.0644118997926314
0.8438890422330911,0.7799060201727841
0.8834909607850693,0.4997005482137118
0.2915882608600865,0.8971807095496096
0.33689160862399536,0.27275617684787523
0.4236091944444015,0.20300792008377866
0.6924098973843292,0.9680540400579005
0.2796058892923421,0.43295644427641244
0.37080069896085205,0.07757296340771513
0.0894785165063754,0.9787879922958369
0.2581144434535211,0.9136250650288342
0.3231502541627619,0.9348807117021725
0.8682098833071556,0.8472651234620989
0.9597505398466603,0.7098986522639186
0.5801970147481647,-0.5008356587580117
0.8637791550401084,0.782598100315961
0.8127655249118725,0.916274573562089
0.17415636665517378,-0.9098309569595281
0.00219021108983788,-0.09015202923254073
0.8434080902588107,0.745354325097705
0.6006508841180827,0.6103637698459536
0.2618342221858525,0.7920180887441832
0.1420327918934712,0.4825974997892868
0.38873783508053467,0.7672350252221625
0.2545332490127844,0.39735394010519753
0.23356450587361224,-0.24053493431922524
0.9840846115220535,-0.1822937979781355
0.9472380159299909,0.936608383091605
0.31298492856160387,0.7533345843391508
0.5194647625366843,0.7363470323093502
