Standard distribution,Custom parameter distribution
-0.09460711547739836,5.413599949330316
0.5450053859727177,2.1313615305333076
-0.8516599776422911,2.572991491419028
1.1545957080844886,5.166292711139465
1.1728570692168283,4.100227023753109
-0.18919696791628557,3.6243502390342384
0.15105728311028105,5.461207715817011
-0.32861568815153286,3.3128092484995335
2.1303743854187904,4.143940004745321
1.0906270415542567,1.4746968357894186
1.3894483803003082,4.292801081859363
0.45540231304803436,1.0203152861236517
-0.14638715416534365,4.19340598884785
-0.858871673146127,2.7083556075618107
1.7161945378706127,2.669436572191242
1.5977451427429965,1.3058637545085676
1.052760350051473,1.018255147266737
1.9250395922340897,2.0014955589936516
1.6085851929231598,3.870742487587859
3.2068746271335797,1.6754052122953846
0.889817828210663,5.494517770168933
-0.07633863877622528,5.398040769765384
-0.5985859832614066,4.782275464969981
-0.3693845971095381,1.302954101902587
-0.7158095690858483,3.42188843894345
0.11746499931248644,2.7088832330901607
-0.295319780741493,1.3870181790139873
1.7433267577057137,6.873368222255209
3.102432812581795,1.963158692766953
-0.0013960132503301596,3.3184329279156923
0.9548670155856658,2.48039133421372
0.4583353073686658,6.290327998308268
-0.5889573159879535,4.21806663374034
1.204290602766075,6.241931247832073
2.2943722713434527,3.936045786164186
-0.09623236502898594,3.729761219048007
1.9109119685173699,1.5152421664365763
2.478371038386015,4.345314944066589
0.4111534433402721,2.9679502461544747
1.8919452819917846,1.9741423778639042
-0.8279035195329849,4.0854075917973605
0.7961536699116213,1.984336237536855
3.843128435553701,4.372983935930035
0.529181533120875,6.22286753716504
-0.25575204011375713,3.123567833845366
0.8428865337755882,2.323124701612005
0.40894736463385045,8.147935565709187
-0.496318553542434,3.995584204833756
1.1157247240472274,3.876278125519608
1.5736401609975217,0.1582047771546966
-0.16018546842458076,4.335189530607931
-0.9980182399056047,4.530799167680292
2.070423525040493,2.8857747052907046
0.08159981231780568,3.7604585138000886
1.2271228879028988,4.293956876945271
0.06849912137739056,6.625905813186737
-1.118900871240759,1.8278453559794037
-0.3559229269025057,5.155596160618947
1.0914125865429205,2.7887384458188316
0.22789814385302867,1.7967772783139786
-0.04312983632925048,6.382384501613121
0.9414209474947743,4.0775161782681835
-0.6716531466854047,4.6837274521007215
2.701546892982049,3.8957399495808183
-0.6215834280893864,2.704604808122988
0.19384317904753945,6.995948419653685
0.2672283477785953,6.488858229776365
-0.3012701820897976,1.9063097560660731
-0.7543960571832894,3.0703847951562957
1.808395622497621,5.221775413131233
0.3666867415665106,2.6313132987923944
0.35089423548694265,4.754596618966604
-0.7365953303179938,3.6149621861122787
-0.2503778989981146,4.397000607675027
-0.41179394665183344,3.8635094651423003
1.1490890673576453,3.3533388174399583
0.5023718124383635,1.7946594246206649
-0.1901488637689561,3.3033988648353665
0.0810208328575633,3.8128492150183475
-0.915883487008657,7.0028750711198615
0.6439930326522157,3.813227069062709
3.598820944200613,1.9672197315757707
0.4295650807514344,5.90721668964428
-1.2465371261521956,5.951040961077974
0.6206871163572492,2.969827022907204
1.0942376641967344,3.0058438591988144
1.3324383984369648,0.9611104344236332
0.42475452129660557,1.373532671430695
0.19203386637820602,4.05382312355587
-0.698559676163368,6.347332251893359
-1.4843873511497776,10.906138489657835
0.6189645380113791,3.0327412800809106
0.7363873032577286,5.141585325986707
3.962290216323548,2.8651898123974706
4.076162481535805,2.6862284321068244
0.2538433287899431,6.995252222654471
-0.0792093857148803,3.892586975266274
0.3819499804369314,6.499473185104335
2.569716901850079,3.0521191289796703
1.5335173615931006,3.448982630069663
-0.07246995833973346,7.635704996665007
0.015116775851701564,5.801023174153503
0.21879502092337635,1.7340166026735644
-1.0846876617156493,4.940807202564522
2.3432851515114392,2.6267223528774397
-0.9705010980851705,12.60951977154739
0.3951427251404522,3.7030243836255203
0.775764181572096,1.5392936296755626
-1.2003190393175125,4.099134517802175
0.8969165644257056,4.268682683510777
0.71920496914585,3.8597726748745327
-0.0026346877654538623,3.221885426492106
-0.41511266548331593,3.348726547779897
0.9393481670692193,5.097768365501137
-0.6190636540912059,2.323103931667596
-0.7653684972787947,3.2864404065512476
1.0649943517929739,1.7500995044974264
0.8896078671979171,3.983328204942436
0.5960760675931668,4.200715933893116
-0.16465578012261267,1.141687490085863
1.1148732623510362,3.4923567901961636
0.7693649056946598,4.605474310010491
2.367253917847227,0.9745803078183228
1.2087834095193049,1.6431335755418999
0.9408243042242629,1.4837181697117825
-0.7063321983665402,2.0230884264845885
-1.1670988459031089,2.5917397619838414
0.14159840307130855,7.1159228376243755
-0.689880776807862,2.312068715103324
-0.5160481048997159,1.624744472000283
1.6536519594039374,12.296123131533902
6.122661245504573,5.1923264567141905
-0.6174059608336325,2.4596537153665703
0.0856458361134987,2.9339351342472284
1.1920875531638029,2.2729385952125285
1.876080219796944,3.339503997466327
0.7088105396271526,2.3742266393458986
1.225044101729138,3.6013372873412406
1.3242411485453367,5.789593419521156
-1.4208090203147379,5.548102519570376
-1.0790775032300532,1.4693490621772143
0.9797656882552414,2.4288848068021447
0.3108077982824667,2.493891391812389
0.8599141089009756,3.251838014118215
0.9127318470925199,1.9225863382828927
0.09822680061154658,5.362608292557514
-0.38413762987125377,2.70183727192342
1.2606392939896696,7.509221565813315
1.0239800947159254,3.2050938287794466
1.0603715352082976,2.4953723841195243
0.1016628255419959,9.78522354736144
-0.6526122628721926,3.488373620711781
0.38398374549826636,3.0287192870849116
-0.1279183066173757,4.650791171576621
0.16477811769112655,1.7225598038903636
1.730856860484545,3.4229917182718723
-0.48992233289904735,2.1214407030289406
0.24925541852746375,3.7511689108531634
-0.4957255315052128,9.131020769655098
0.5454081192819706,4.354485580807618
0.023882552377421387,6.477359149043956
-0.08479826725187521,7.232565348346812
0.6470599768770062,4.307365105506387
0.16937057238634443,3.75748125633601
-0.12074865923190041,3.2996297101283023
-1.3003618145103166,3.2018441776649267
-0.20627350189111876,0.7317263650656924
-1.1177500466875558,3.9745448587516123
0.09161761771618873,1.7619324347791614
-0.015043448330402236,1.0273996417110016
-0.8187603915859174,1.08370079086436
-0.7115155925861966,2.9119026589491033
-0.5456183461060727,1.9839160915070406
-0.5464739467658493,2.31232207394271
-0.9483143144666799,2.0624716481486383
-0.20237700075791157,4.332773550723341
1.8199231040091681,4.1989434969859145
-0.33998690971631945,2.9975802780625407
1.6074924848221392,2.413090499106279
0.168510035792479,5.911530132147314
0.41727634637027444,4.175129641191871
0.4361787002993057,4.236011107316477
1.617057970748982,8.435884254121898
1.2718417217883793,6.524959386252472
-0.1431395566030284,5.533230496801681
2.6001260608167254,3.436826314277067
0.07954148610552296,2.8683996325116325
-0.2955206996527327,1.4495152047070232
-0.4555158067489082,4.8507756976756875
-0.41629340677930937,0.670910295301042
-1.9848162842864916,6.413866322294034
1.0273872907086992,2.593523168509792
0.5823596299095911,9.005683905604133
1.745082370199979,6.964524576147255
3.3833771013136555,5.313828044665046
2.0767954402338455,4.314990829013393
-0.5177471081669416,3.885646450598826
0.4710795127238395,5.05158127629763
-0.6840322757429991,1.8404374413920268
0.1686663617138998,3.757411678344267
0.04559343375620023,2.7456095824283406
0.8946624603530045,2.8343586052180476
0.9431778098457535,4.458323531001266
-0.5590496017763759,1.7173873889732452
1.1858837572913796,3.283890374324974
2.1537314700497494,1.113993959299425
-0.2782583748896403,4.5179616408164645
-0.017322861723560606,4.461562344886221
-0.4983520654812129,3.6622408033361937
1.254082081650215,1.7994240773357257
1.8537167586759074,5.444156966234595
1.045339005604073,4.106737521328656
0.927932760587811,7.405971499302735
-0.4879296143713765,2.461931096728877
1.4163410099856057,7.791423965600583
0.04333055208900347,1.5141463097246861
1.8499797378234404,5.5624297932399625
-0.2729366974383483,2.572128218452284
0.18035817891179873,6.641966981003768
1.4147533304368742,4.989142636329078
0.4873283429093105,3.547655799595052
-0.494775162715856,3.056668081147967
-0.9849786355904023,8.594416048298072
3.093569833861746,1.9600129221745077
0.010455478757674391,4.964683369815295
0.6459531224620307,2.8318911970518323
0.23451869355870308,6.870682501564199
0.9233979420060849,6.131917893524253
-1.1610198350373455,3.863949349294514
1.297624833145904,6.640844660484689
0.7283052055935286,3.2087181216693677
2.0498656772209394,2.1880671993919583
-0.2583788016125422,5.690266779795003
-1.0525261795806884,4.795689864893932
0.8730641161665502,3.4353783869152275
1.4227542152292016,3.8070179539515436
0.7782032166284998,2.852646086082508
3.2748071798968676,7.017018152294644
1.039520126947892,7.449504100480047
-0.08397230496315028,1.8661536739314268
-1.2093676048689204,7.120429485644382
0.26961019079974535,5.863627439929882
1.186773668158723,4.547802461758049
1.6121495290387862,5.436688834122828
0.8214491272195573,8.90434331117969
1.605320713475246,1.1228641725039543
-1.5192777586343271,3.6625287725433844
2.3574605816385934,3.9293205998255627
2.145359395305752,2.944030039633653
-0.47796810319224886,2.025282857432058
-0.07290893926125702,4.958477127723425
-1.3928879797606692,1.408602719613743
0.7540646081262389,1.9584909756055757
0.7682526586730509,2.2218406631840035
-0.9943508277671259,5.446374905615157
2.5814869624048,3.765751972474628
0.7816970297998548,4.0795577237802965
1.4336568472663997,7.883498185736355
-0.8720257736391918,0.7133987512424396
0.6296020373431477,6.882526230987676
1.7336816939237385,2.9450527820430663
0.4678198183640257,3.2457922195619453
0.6537451421346041,4.500901604966971
-0.37668673036173156,8.480246339672757
0.5487750970791746,4.471739355642584
-0.7539505857113334,4.323298254501215
5.304483162628464,0.21108570120760106
0.21185770875767887,2.182445176036244
0.423637761169816,3.248056064812941
1.966146874326339,2.440766451630921
0.4644990670416901,1.4588306270007754
-0.5853924781380162,2.3968684066611567
0.8413595485378772,5.086922650365615
0.7673988945691234,3.5105754510153853
-0.4142170651401853,4.764151215767107
3.1036835437528367,3.131301393639992
2.062658382829926,6.613138027988707
0.1549749095236729,6.10969865938923
1.1204183755451598,2.68378175864571
0.9555546327408634,7.380114782394907
-0.3948811500681398,4.139751627116071
0.029000114761662865,4.594451107903544
-0.09166155683971457,3.7468523931825453
0.5449372077321797,10.142706265930244
-1.6859954488934878,2.658880093188323
-0.380913204257202,4.984640579594174
-0.5537722018824259,6.8387838147470905
1.2008752586664984,5.520554739445612
0.7529342330948828,4.869399238496719
-1.141911604892423,7.325532700986825
0.9466027215887196,2.0081358679048265
3.5187115211524786,4.543677820475939
3.6498342909213455,2.9059108583309534
0.5208354770530498,3.982783491599378
-0.9524101942840498,3.066994890923518
0.1232551605826392,2.352974807061603
1.573333404344285,1.327261185536392
0.7411864939635306,3.3606015604105077
1.1260563349101773,5.127282045146538
-0.34549777628388295,4.0280911699870785
1.047645434163843,5.672154846956755
0.048787206621877376,5.789275009801514
0.41361104788411174,6.103105099173884
0.9961236101313604,2.8032925619698865
0.8231869289456974,4.060115969550923
-0.4938777306199726,3.222760313288898
-0.48082356497715406,2.4981596578456164
0.8539099207223565,1.569422452049623
0.18015534735395655,4.4713026120486346
-0.19401071147727234,1.7980180726059158
0.8043281318256673,3.458878275181622
3.1755008899795047,6.119912185242571
1.4860092266626974,3.5434869836308227
-0.6616251107891338,2.1363954335178805
0.11469566157268457,8.946476650632054
-0.7716849273097384,5.101223582395845
-0.615321399779438,5.937718709246937
2.971460150486156,3.3031140811060973
1.1287436993342168,5.054107758117027
0.9070149440822346,4.354045468530881
-1.744404061785984,3.1574811261955142
