Standard distribution,Custom parameter distribution
0.5000000435543499,0.5803783889439438
0.4999998840160358,0.5613271776640426
0.5000002199436369,0.5679002938442538
0.5000000392310106,0.7139066040006408
0.5000255572634528,0.7221483169821974
0.4999999608106466,0.6000390162314919
0.4999828249350914,0.787577143676451
0.49999986368640226,0.5509764317142604
0.4999777523294627,0.556399049076843
0.4969344413919593,0.7216948220851344
0.4991347433347072,0.8377026051159548
0.5000002223762894,0.5687884427601648
0.49999540977299967,0.36255416559767273
0.5034814350628284,0.7075321550486771
0.36206668093583994,0.5525028614302184
0.49957341521422527,0.1939071794154994
0.49989940208961375,0.2790955988953457
0.5020265855085938,0.22689296866250935
0.4057635497274529,0.5665439785407758
0.029774002700196957,0.26878642833912664
0.13985702870325076,0.7339816668981684
0.9061633283611971,0.3981243624394356
0.9844952621623484,0.454731704998991
0.4996797520878064,0.3456991507974425
0.6063055509706076,0.9566220427499388
0.501641619246377,0.835210009997428
0.9818383262372153,0.6319976241803551
0.15582164001091123,0.0720196160230137
0.0360591242557311,0.33609748318800087
0.9247605566476259,0.31004163095609794
0.3002598349210613,0.6179383151708361
0.3330122558533237,0.34934756412242024
0.8378667911937467,0.8659526218645647
0.2854981061377539,0.07204303381401797
0.1057626072020218,0.7009424645103227
0.4107716132654315,0.8463169413848194
0.14805823795060655,0.9039156003361125
0.12129600802095196,0.4295043629663457
0.5835245427674693,0.37790276188796995
0.13557774130008904,0.3112955500691105
0.5968345154495497,0.6468906090245234
0.9630193693058959,0.5404348100984199
0.07775756142520276,0.8585898101115041
0.5360107497917027,0.6454198423654799
0.2721859176798837,0.46732681086550226
0.3680203532013593,0.4184794316149991
0.3610364541923399,0.7706845235722518
0.878936587804581,0.5119816559468672
0.34935629141433655,0.26283696845164944
0.260541861243321,0.31361508914300296
0.9336891036904712,0.5704107345986276
0.9451433265186182,0.7103613134927608
0.027432436810223122,0.5631563750646842
0.2393367850885274,0.1664131530468591
0.344426146144298,0.7296878475097368
0.7513847560204694,0.8100993096522435
0.6741373752328244,0.36371122366362174
0.5453504412733626,0.49903124347800565
0.38455638104894074,0.24329227191487077
0.3788610132197884,0.8170822670408925
0.21863942570087663,0.8928656622999109
0.14958360097747825,0.6527996973966184
0.8607100224093343,0.5220975092146437
0.3692745261179747,0.3228085862573251
0.4182641891849071,0.15031507007634431
0.18957908448611854,0.9117786329983318
0.9265102077104697,0.1736532691242791
0.6344704834772154,0.5281094915124785
0.8506671110383495,0.7205918507345023
0.09847163797586411,0.9854025323532999
0.9456147689534554,0.8154316310125784
0.46174500293688225,0.7941191215876143
0.8905616008802577,0.47101929486938426
0.5424357097562171,0.630000907633576
0.9372138934073507,0.5496059558597444
0.8075357096862483,0.5558736624553029
0.7110455349760856,0.9550672651912702
0.27917618410555933,0.3373259781098033
0.24351384207807306,0.5005410971558613
0.7059386778699589,0.3257339816872317
0.12085840047521049,0.3537427124493776
0.13520246709564893,0.8263034311755209
0.4787174738956711,0.5953490308759293
0.6988707274716899,0.38213037650954973
0.32234769588273227,0.8877039932759175
0.4026915298382956,0.7320591909572337
0.1588271965638664,0.3820678135394785
0.3243789407733397,0.4549363588265526
0.8717300156140424,0.9546691300281863
0.9525682172006167,0.40674314250297916
0.897539792267559,0.8267076548313608
0.10198825237752665,0.6386598833093814
0.4338762851270874,0.30530357522986484
0.012148944411044702,0.2399240821181763
0.008075332888873634,0.3509775679155462
0.8509774866232949,0.6432550747679492
0.7905353039726856,0.21783694372793874
0.7617719443817451,0.0840450307859482
0.19817676592464378,0.4780449229032913
0.15531629893192445,0.8059500072064992
0.3904269114076103,0.679561991997537
0.9732302464461489,0.24848226742285448
0.4141976052165677,0.7908051587996028
0.4967374328442412,0.7096831048533497
0.35220487385674404,0.8993746985025142
0.5386796096972388,0.6848802418454207
0.45994499108071357,0.4097489118209242
0.21978410322145714,0.5450518872690381
0.7677307839756456,0.6549762891808635
0.6531708034481385,0.7816941263793665
0.4549668579307009,0.4255710968192135
0.9437215856878873,0.7942548405965281
0.5045047958429993,0.41549971346170317
0.5519753815340379,0.5796562296746203
