Standard distribution,Custom parameter distribution
1.500922201929227,0.029557024202262628
0.8800225846655719,0.6955212133134115
5.208993537359291,0.3514347604528418
0.540692157703613,0.036881457348924535
0.5323452573577746,0.09014873577402989
1.673859002575033,0.12845378363411947
1.1813422178022603,0.02831092121811534
2.0055066987212116,0.16169113852813355
0.22401647274941588,0.08711940263441154
0.5707619894693517,3.02547016512235
0.4411717095508174,0.07740325962187865
0.9392731210541151,13.121225291374742
1.5912137782506743,0.08378860865071121
5.29810176684195,0.29588221567392986
0.329040011001993,0.3103969028034825
0.36638573425970644,4.958438446342149
0.589175831663696,13.222855565095209
0.2714598659126693,0.8860063080214987
0.36281784818573337,0.10739786076375497
0.07934890503048639,1.7998860274523152
0.673668830812366,0.027468179081390074
1.4713507170470097,0.02997514126773343
3.084522715676935,0.05154322647773166
2.1248405581960155,5.003320030689587
3.86783563095326,0.14845527982423387
1.2165566525306033,0.2956926896492914
1.9163239716412377,3.883281481252564
0.32098095079906774,0.007521473210630321
0.08788981476982352,0.9555442800935381
1.3610409448053506,0.16095605567779045
0.6389127095786186,0.39901495454486613
0.937301140031149,0.01312193582297349
3.031208016125996,0.08216630537209955
0.5182223158232454,0.013735603585376245
0.19181692232187303,0.1022574231655476
1.503608207208258,0.11912637854715742
0.2750435961119466,2.7087283023474784
0.16091635361335158,0.0741923850744989
0.9692754803619523,0.2215014441308802
0.27992316155692637,0.9348966061591715
4.930146472564451,0.09119416052934594
0.726095465180952,0.9162637532331672
0.042397098159975624,0.07254503712308429
0.8903326785402216,0.01398480607747621
1.81899706175739,0.19045566080425422
0.6995881690409939,0.504438373597439
0.9707833479556216,0.002171380346065132
2.584457367230841,0.09773203580100331
0.5588095641133398,0.10695492747396865
0.37443094942123417,1027.017626897899
1.6170141960839237,0.07480285661054788
7.536463195642998,0.06371908319254616
0.2370036547624049,0.24146426042773464
1.2567053987546324,0.11649940032560101
0.508156753729134,0.07733139159684699
1.2720720418593137,0.009537139589541782
10.679651521834092,1.2676836037457717
2.084127582044352,0.03723276051017079
0.5703848438734154,0.2690499229472378
1.1085558958376884,1.357670863505035
1.4203825889394774,0.012026562923895756
0.6459853250174749,0.09175467708575129
3.540696477530041,0.056050940479174374
0.1297996817458886,0.1054082637181884
3.2178925953075304,0.2972349620932181
1.1395573535615715,0.0066830699923814355
1.0750326907540768,0.010869308509941587
1.9317518448851851,1.0727049804123048
4.192007663075688,0.20019172337400454
0.30237490737400363,0.035107120047672115
0.9998795196879374,0.32570212367569695
1.0109707761468456,0.05277620910886963
4.037656703731015,0.12930728859508142
1.8064499392124758,0.07113970833870167
2.262286848119859,0.10797861680102205
0.543229724872678,0.15652689110300513
0.9079535717395958,1.3641035526316128
1.6757862262414407,0.16293494862329444
1.2573763638535191,0.11210993969484519
6.085049824909045,0.006638518093364924
0.8171153731684003,0.11207871354876041
0.053970344377209045,0.9478398634299968
0.9567351180493681,0.018794729361648287
16.20192500478839,0.018043540832268508
0.8316736595778897,0.22107742948566528
0.5690301304145321,0.2131938866728319
0.4637966203651849,16.44866494754166
0.960003976933659,4.040562359042023
1.1412586567831984,0.09345356762774629
3.7348481383443772,0.012432861701459368
41.22785982275003,0.00014050452703108314
0.8327559779474409,0.20760722906708565
0.7609976741394489,0.03769750433971107
0.037679552109371774,0.2469258919445465
0.033658504028259435,0.30400274431832325
1.086179137515344,0.006687563999958814
1.4759233048741425,0.10565771852427504
0.989325440719101,0.010760009425550672
0.14740017199595462,0.20373302796980447
0.3881673725294339,0.14547667740246284
1.4652316098564084,0.00358869957277344
1.3389018037039369,0.02073961187583848
1.1166567969920298,1.5663015158375466
9.634673709476093,0.04495715376347203
0.18309323773325725,0.3276226069899332
7.001465462709301,0.000025648201275669257
0.9802440993907499,0.1214474198300551
0.7378768703755636,2.5402885459511673
13.846453834272163,0.09022548619773987
0.6698097797738877,0.0789153639641499
0.771237226848313,0.10827954293362749
1.3627312815079715,0.17447474372852714
